yearID,teamID,W,L,R,RA,H,HR,BB,SO,Win
2009,SEA,85,77,640,692,1430,160,421,1093.0,1
2009,TBA,84,78,803,754,1434,199,642,1229.0,1
2009,TEX,87,75,784,740,1436,224,472,1253.0,1
2009,TOR,75,87,798,771,1516,209,548,1028.0,0
2009,ARI,70,92,720,782,1408,173,571,1298.0,0
2009,ATL,86,76,735,641,1459,149,602,1064.0,1
2009,CHN,83,78,707,672,1398,161,592,1185.0,1
2009,CIN,78,84,673,723,1349,158,531,1129.0,0
2009,COL,92,70,804,715,1408,190,660,1277.0,1
2009,FLO,87,75,772,766,1493,159,568,1226.0,1
2009,HOU,74,88,643,770,1415,142,448,990.0,0
2009,LAN,95,67,780,611,1511,145,607,1068.0,1
2009,MIL,80,82,785,818,1447,182,610,1231.0,0
2009,NYN,70,92,671,757,1472,95,526,928.0,0
2009,PHI,93,69,820,709,1439,224,589,1155.0,1
2009,PIT,62,99,636,768,1364,125,499,1142.0,0
2009,SDN,75,87,638,769,1315,141,586,1182.0,0
2009,SFN,88,74,657,611,1411,122,392,1158.0,1
2009,SLN,91,71,730,640,1436,160,528,1041.0,1
2009,WAS,59,103,710,874,1416,156,617,1208.0,0
2010,BAL,66,96,613,785,1440,133,424,1056.0,0
2010,BOS,89,73,818,744,1511,211,587,1140.0,1
2010,CHA,88,74,752,704,1467,177,467,922.0,1
2010,CLE,69,93,646,752,1362,128,545,1184.0,0
2010,DET,81,81,751,743,1515,152,546,1147.0,0
2010,KCA,67,95,676,845,1534,121,471,905.0,0
2010,LAA,80,82,681,702,1363,155,466,1070.0,0
2010,MIN,94,68,781,671,1521,142,559,967.0,1
2010,NYA,95,67,859,693,1485,201,662,1136.0,1
2010,OAK,81,81,663,626,1396,109,527,1061.0,0
2010,SEA,61,101,513,698,1274,101,459,1184.0,0
2010,TBA,96,66,802,649,1343,160,672,1292.0,1
2010,TEX,90,72,787,687,1556,162,511,986.0,1
2010,TOR,85,77,755,728,1364,257,471,1164.0,1
2010,ARI,65,97,713,836,1366,180,589,1529.0,0
2010,ATL,91,71,738,629,1411,139,634,1140.0,1
2010,CHN,75,87,685,767,1414,149,479,1236.0,0
2010,CIN,91,71,790,685,1515,188,522,1218.0,1
2010,COL,83,79,770,717,1452,173,585,1274.0,1
2010,FLO,80,82,719,717,1403,152,514,1375.0,0
2010,HOU,76,86,611,729,1348,108,415,1025.0,0
2010,LAN,80,82,667,692,1368,120,533,1184.0,0
2010,MIL,77,85,750,804,1471,182,546,1216.0,0
2010,NYN,79,83,656,652,1361,128,502,1095.0,0
2010,PHI,97,65,772,640,1451,166,560,1064.0,1
2010,PIT,57,105,587,866,1303,126,463,1207.0,0
2010,SDN,90,72,665,581,1338,132,538,1183.0,1
2010,SFN,92,70,697,583,1411,162,487,1099.0,1
2010,SLN,86,76,736,641,1456,150,541,1027.0,1
2010,WAS,69,93,655,742,1355,149,503,1220.0,0
2011,BAL,69,93,708,860,1434,191,452,1120.0,0
2011,BOS,90,72,875,737,1600,203,578,1108.0,1
2011,CHA,79,83,654,706,1387,154,475,989.0,0
2011,CLE,80,82,704,760,1380,154,494,1269.0,0
2011,DET,95,67,787,711,1540,169,521,1143.0,1
2011,KCA,71,91,730,762,1560,129,442,1006.0,0
2011,LAA,86,76,667,633,1394,155,442,1086.0,1
2011,MIN,63,99,619,804,1357,103,440,1048.0,0
2011,NYA,97,65,867,657,1452,222,627,1138.0,1
2011,OAK,74,88,645,679,1330,114,509,1094.0,0
2011,SEA,67,95,556,675,1263,109,435,1280.0,0
2011,TBA,91,71,707,614,1324,172,571,1193.0,1
2011,TEX,96,66,855,677,1599,210,475,930.0,1
2011,TOR,81,81,743,761,1384,186,525,1184.0,0
2011,ARI,94,68,731,662,1357,172,531,1249.0,1
2011,ATL,89,73,641,605,1345,173,504,1260.0,1
2011,CHN,71,91,654,756,1423,148,425,1202.0,0
2011,CIN,79,83,735,720,1438,183,535,1250.0,0
2011,COL,73,89,735,774,1429,163,555,1201.0,0
2011,FLO,72,90,625,702,1358,149,542,1244.0,0
2011,HOU,56,106,615,796,1442,95,401,1164.0,0
2011,LAN,82,79,644,612,1395,117,498,1087.0,1
2011,MIL,96,66,721,638,1422,185,481,1083.0,1
2011,NYN,77,85,718,742,1477,108,571,1085.0,0
2011,PHI,102,60,713,529,1409,153,539,1024.0,1
2011,PIT,72,90,610,712,1325,107,489,1308.0,0
2011,SDN,71,91,593,611,1284,91,501,1320.0,0
2011,SFN,86,76,570,578,1327,121,448,1122.0,1
2011,SLN,90,72,762,692,1513,162,542,978.0,1
2011,WAS,80,81,624,643,1319,154,470,1323.0,0
2012,BAL,93,69,712,705,1375,214,480,1315.0,1
2012,BOS,69,93,734,806,1459,165,428,1197.0,0
2012,CHA,85,77,748,676,1409,211,461,1203.0,1
2012,CLE,68,94,667,845,1385,136,555,1087.0,0
2012,DET,88,74,726,670,1467,163,511,1103.0,1
2012,KCA,72,90,676,746,1492,131,404,1032.0,0
2012,LAA,89,73,767,699,1518,187,449,1113.0,1
2012,MIN,66,96,701,832,1448,131,505,1069.0,0
2012,NYA,95,67,804,668,1462,245,565,1176.0,1
2012,OAK,94,68,713,614,1315,195,550,1387.0,1
2012,SEA,75,87,619,651,1285,149,466,1259.0,0
2012,TBA,90,72,697,577,1293,175,571,1323.0,1
2012,TEX,93,69,808,707,1526,200,478,1103.0,1
2012,TOR,73,89,716,784,1346,198,473,1251.0,0
2012,ARI,81,81,734,688,1416,165,539,1266.0,0
2012,ATL,94,68,700,600,1341,149,567,1289.0,1
2012,CHN,61,101,613,759,1297,137,447,1235.0,0
2012,CIN,97,65,669,588,1377,172,481,1266.0,1
2012,COL,64,98,758,890,1526,166,450,1213.0,0
2012,HOU,55,107,583,794,1276,146,463,1365.0,0
2012,LAN,86,76,637,597,1369,116,481,1156.0,1
2012,MIA,69,93,609,724,1327,137,484,1228.0,0
2012,MIL,83,79,776,733,1442,202,466,1240.0,1
2012,NYN,74,88,650,709,1357,139,503,1250.0,0
2012,PHI,81,81,684,680,1414,158,454,1094.0,0
2012,PIT,79,83,651,674,1313,170,444,1354.0,0
2012,SDN,76,86,651,710,1339,121,539,1238.0,0
2012,SFN,94,68,718,649,1495,103,483,1097.0,1
2012,SLN,88,74,765,648,1526,159,533,1192.0,1
2012,WAS,98,64,731,594,1468,194,479,1325.0,1
